,id,name,address,coor,city,phone,website,email,description,charity_number,company_number,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
90,fff9f46a-c8ae-4d6e-bd1a-9cdb1016ec85,OTR Bristol,"8-10 West Street,Old Market,Bristol,BS2 0BH","(51.45648555, -2.57942725)",Bristol,08088089120,https://www.otrbristol.org.uk/,hello@otrbristol.org.uk,"OTR is a mental health social movement by and for young people aged 11-25 in Bristol, South Gloucestershire and North Somerset. We offer a variety of projects to promote good mental health and wellbeing, and empower young people to support themselves and their communities. We give young people a choice and a voice.  We’re not just a charity providing mental health services, we’re a mental health movement mobilised to support, promote and defend the mental health, rights and social position of young people. At OTR we recognise that our individual and collective wellbeing is influenced by the structures and systems around us - and social, political and environmental contexts affect how we feel. In an at-times stressful world, OTR provides spaces for young people to learn and create positive change for their wellbeing.  OTR has a wide range of services for young people to get involved in, which are designed and often delivered by trained young people themselves, as well as in partnership with organisations across the region; including group work, projects exploring arts, sports, nature and activism, support around gender and sexuality identity, targeted work with young people of colour, and one-to-one therapies. OTR is free and self-referral, meaning young people don’t need a diagnosis, professional referral or a parent/carer’s permission to access our services. We want to empower young people to work from their strengths and choose support that is best suited to them and take control of their experience.  You can come and see us at our Hubs - drop-in spaces where young people, parents/carers and professionals can meet our staff and volunteers, chat about our projects and other local mental health support, and learn more about mental health and self-care. You can also explore our website and sign up directly to the project or service you want to try.",1085351,,14:00 – 17:00,14:00 – 17:00,14:00 – 17:00,14:00 – 17:00,14:00 – 17:00,Closed,Closed
91,03dab3c2-94d8-402f-aaad-24abcc02e0ea,SISH,"Bristol Mind,35 Old Market Street,BS2 0EZ","(51.45625965, -2.5813976)",Bristol,,https://sishbristol.org.uk/,sishbristol@gmail.com,"SISH stands for ‘self injury self help’, and are a Bristol based community organisation, who for 15 years, have been running self help support groups for people who self injure.  The original founders of the group wanted to create a safe space to talk about their self harm, and offer and receive support from each other that was non-judgemental and accepting. The groups have run with these core principles ever since, and are one of the few self injury self help groups in the country.",,,Closed,18:30 – 20:00,Closed,Closed,Closed,Closed,Closed
92,80a3bee8-cc32-49e7-9a48-6e0089b1b583,Changes Bristol,"Bristol,BS5 0AX","(51.4561417, -2.5638761)",Bristol,01179411123,https://changesbristol.org.uk/,info@changesbristol.org.uk,"Changes Bristol provide peer support groups in Bristol and online for anyone aged 18 or over, offering a safe and friendly space for people to share any worries they might have. Our groups are free to access, confidential, with no referral needed and no diagnosis required.   We hold separate groups exclusive to people who identify as LGBTQIA+, women of colour, women, and men: https://changesbristol.org.uk/support/safespaces/. We also now offer one-to-one phone befriending for new and existing members. As well as this support, we offer a large number of volunteering opportunities and workplace training in mental health awareness. We also offer a Walk and Talk service and a gardening group. For more information email info@changesbristol.org.uk or visit our website https://changesbristol.org.uk/",1167828,08914724,09:00 – 21:00,09:00 – 21:00,09:00 – 17:00,09:00 – 21:00,09:00 – 17:00,Closed,Closed
93,1ed09caa-7594-6682-898f-01ed0a31d1c9,Hector's House,"Hector's House,236A High Street,Berkhamsted,HP4 1AG","(51.7611565, -0.5666385500000002)",Berkhamsted,07397155562,https://hectorshouse.org.uk/,hihector@hectorshouse.org.uk,"We help to prevent suicide through education, awareness and support.   If you need guidance, signposting or advice on your mental health journey, please contact us. We are always here for you.",1165588,,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,Closed,Closed
94,1ed03884-7fa6-6718-a2e7-2f8b37397cd6,Open Mind -meaningful support,"Methodist Church Hall,Camps Rd,Haverhill,CB9 8HF","(52.082396599999996, 0.43403949999999997)",Haverhill,,https://www.facebook.com/openmindhaverhill,openmindinfo8@gmail.com,"We are a drop-in mental health listening service, free, confidential and open to all over 16.   Whatever is troubling you we are here to listen to you without judgement or opinion and if necessary we can help you access other services.",,,Closed,Closed,10:00 – 12:00,Closed,Closed,Closed,Closed
95,1ed3d848-2e2d-6a14-857c-297b9f47c14d,F.r.I.e.n.D.s Together,"The Community Hub, 3 Loxton Road,The Coronation Estate,Weston-Super-Mare,North Somerset,BS23 4QX","(51.3260044, -2.96731105)",Weston-super-Mare,07944564405,https://www.friends2gether.co.uk/,enquires@f2g.org.uk,"We are a peer social group, for adults living and struggling with Invisible illnesses/disabilities, mental health, loneliness & isolation in Weston-Super-Mare. Everyone involved in team also have such illnesses/disabilities who want to help others on similar but unique journeys in a safe and non-judgemental environment.  When: Tuesdays  Time: 13:00 - 16:00 Fee: £5 including lunch  £3 without lunch  included are free refreshments and snacks, various activities and arts/crafts materials. You will receive a 3-month programme of activities that we will be doing each quarter. These include outings as well, such as meals out together, cinema and National Trust visits so far.   Our motto is: We are stronger together. We see it happening all the time.",,,Closed,13:00 – 16:00,Closed,Closed,Closed,Closed,Closed
96,0b08ef0e-14d2-4415-a4d6-5057cfe9d744,The OLLIE FOUNDATION,,"(None, None)",,07715311891,https://www.theolliefoundation.org/,contactus@theolliefoundation.org,Providing confidential help and advice to young people and anyone worried about a young person.  Updated from website: https://theolliefoundation.org/,1167116,,09:00 – 19:00,09:00 – 18:00,09:00 – 18:00,09:00 – 18:00,09:00 – 18:00,09:00 – 18:00,Closed
97,1ecd370a-22eb-65ba-996e-cf4ed1f9d5a0,Getting More Help Service CAMHS Buckinghamshire,"Harlow House, Harlow Road,High Wycombe,Buckinghamshire,HP13 6AA","(51.62696204999999, -0.7403206)",High Wycombe,01865901951,https://www.oxfordhealth.nhs.uk/camhs/contacts/bucks/,buckscamhsspa@oxfordhealth.nhs.uk,"The Getting More Help Service at CAMHS offer support to young people with moderate or severe mental health conditions.  This includes the following presenting difficulties:  Anxiety disorders Depression and mood dysregulation Post traumatic stress disorder Self harm (alongside other mental health difficulties) Bipolar disorder Somatic symptom disorder and functional neurological disorders  If you would like to get in contact with CAMHS about any concerns or questions, contact our single point of access service on 01865 901 951.  Information taken from website: https://www.oxfordhealth.nhs.uk/camhs/bucks/getting-more-help/",,,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,09:00 – 17:00,Closed,Closed
98,1ed43d02-4574-6f00-b5f5-e7d05db39ac3,No5 Young People,"101 Oxford Road,Reading,RG1 7UD","(51.45488664999999, -0.9794099999999999)",Reading,01189016558,https://www.no5.org.uk/,info@no5.org.uk,"No5 Young People provides free, confidential, professional mental health support, counselling and outreach for young people aged 11-25 who live, work or study in the 'RG' postcode area.  Our free, open access, self-referral services for young people include: • Up to 20 sessions of free, confidential counselling • Alternative and preventative outreach workshops and programmes such as Creative Expressive Wellbeing  In-person counselling sessions run between 4 and 9pm Monday – Friday. Online and telephone sessions also run during the day and over the weekend. You will be able to choose which works best for you.  All No5’s services are free and confidential. You do not need to be referred to us by a GP or any other professional, or have a diagnosis of a mental health condition to be able to access help.",1171313,,15:00 – 21:00,15:00 – 21:00,15:00 – 21:00,15:00 – 21:00,15:00 – 21:00,Closed,Closed
99,1eca606a-dd07-6a44-8a09-a9d878cb6925,Walk the Walk - Family Support Service,,"(None, None)",,01992638000,https://www.walkthewalkcic.co.uk/,info@walkthewalkcic.co.uk,"We provide a full family support service, including access to our Issie’s Emotional Wellbeing Hub, SENSational weekly group for parents with SEND children, Bubba’s Supervised Contact Centre and our family support service.  We are a not-for-profit organisation supporting families in Hertfordshire and beyond.  Please check our website for further information.",,CIC 05490820,08:30 – 17:00,08:30 – 17:00,08:30 – 17:00,08:30 – 17:00,08:30 – 17:00,Closed,Closed
100,1ed5a964-27a6-64e0-827e-131f3d6fae0b,"Community Mental Health Service, Somerset NHS Foundation Trust","Somerset,BA5","(51.23167654999999, -2.65193925)",Wells,01749836600,https://www.somersetft.nhs.uk/community-mental-health-service-cmhs/,,"We work across Somerset to provide specialist mental health services for working age adults living with severe, complex or enduring mental health conditions such as acute depression, psychosis, complex trauma or anxiety.  We have a range of roles in our teams including psychiatrists, doctors, psychiatric nurses, therapists and social workers. We work closely with patients, families, carers, the voluntary sector, local authorities and GPs to agree individual needs and goals and support recovery.  Within our service we prioritise the following things:  The potential need for imminent psychiatric admission A significant intent of suicide, self-harm, homicide or known relapse signature triggers Patients discharged from psychiatric inpatient service within last seven days Complex and/or unmanaged safeguarding issues Dual diagnosis of serious mental illness and substance misuse (chaotic use of drugs and alcohol) Severe self-neglect resulting in acute physical and or mental health concerns Titration of medication in accordance with national guidance Military veterans with severe and persistent mental health difficulties that are likely to be related to their service in the armed forces. Following treatment and support, patients may be discharged back to the care of their GP or continue to receive treatment from our teams.  We see all new GP referrals within six weeks. GPs can also make emergency referrals where patients could be seen on the same day if needed.  For urgent out of hours situations the local authority emergency duty team can be contacted. This service (available from 17:30 – 08:30) deals with emergency or urgently distressing situations. The team covers the local authority’s statutory responsibilities under mental health, learning disabilities, child care and welfare legislation. It is provided on an out of hours basis, including weekends and bank holidays. To contact the emergency duty team: Tel: 0300 123 2327.  Information sourced from website: https://www.somersetft.nhs.uk/community-mental-health-service-cmhs/",,,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours,24 Hours
