,forums,subject_id,subject,date,author_or_replier,init_post,author_id,author_locations,author_name,texts
3824,Anxiety Forum,167684,Struggling with anxiety but don't know how to get help,2017-07-12T03:52:48+0100,replier,False,61446,London,weeman,Hey hope you are well I'm sorry to hear about the problems you are having. If your thoughts are impacting on your studies I would certainly try and speak to someone in the university. Do you have some kind of student guidance centre or anything? There may be some support there. With the coming out to the parents isn't anything I could help with as I have never been in the same shoes. I really hope it works out for you. I really hope your dad comes around and won't let his beliefs come between you two.
3825,Anxiety Forum,356566,internet costs,2021-02-19T01:06:51+0000,author,True,90227,London,javaprogrammer87,i have problem with mobile data between 2 companies contract
3826,Anxiety Forum,356566,internet costs,2021-02-19T01:54:16+0000,replier,False,112003,Sparta,Hoggle,Cancel Vodafone and keep EE
3827,Anxiety Forum,356566,internet costs,2021-02-19T09:39:31+0000,replier,False,0,,On Fire,"I find EE coverage is not as good, particularly in buildings. I prefer Vodafone or o2."
3828,Anxiety Forum,254212,Help - bad health anxiety,2020-01-23T19:32:33+0000,author,True,86600,"london, united kingdom",hope78,"Dear all,  I looked up for a forum today on google and got here. I suffer from health anxiety since 2013. I thought i had managed it a little while being busy with my job and looking after my son etc Just a month ago, i was admitted in the hospital with bad stomach pain and was operated the same night for closed loop obstruction, it had no underlying cause nothing chronic. Surgeon said its just happened and they cut off the part of the lower intestine which had no blood supply. they said we have fixed it , now get on with life. this is my 6th week into recovery. My health anxiety is horrible, confidence at the bottom and thoughts that never end. i am at google most of the time... fearful horrible thoughts. My surgeon has been super helpful and reassured me million times. first my brain was fixated on my wound recovery and now the why.... and how... and just searching about this..  i dont want to be on anti anxiety. in 2013, i was put on xanax and this health anxiety started from there.  reassurance and talking helps a lot."
3829,Anxiety Forum,254212,Help - bad health anxiety,2020-01-23T21:26:58+0000,replier,False,582,London,Eleison,Have you thought about having some counselling to help with this? After such a big health scare it's understandable to be really anxious.
3830,Anxiety Forum,254212,Help - bad health anxiety,2020-01-23T23:54:31+0000,author,False,86600,"london, united kingdom",hope78,yes i am taking counselling. surgeons say this could happen to anyone anywhere. i dont need follow up check ups nor scans which are the positives that i keep thinking about .
3831,Anxiety Forum,254212,Help - bad health anxiety,2020-01-24T00:01:17+0000,replier,False,85754,Suffolk,ashley87,"What you are feeling is totally understandable, as our physical health is so very important and you recognise that. I don't know the answer, other than well done on taking counselling.  Each passing day is another day of good physical health since this scare, and hopefully that passing of time will give you comfort.  It's OK to feel as you are, but I wish you well in moving away from the worry."
3832,Anxiety Forum,254212,Help - bad health anxiety,2020-01-24T00:11:36+0000,author,False,86600,"london, united kingdom",hope78,thank you so much for your comforting words Ashley87.
3833,Anxiety Forum,254212,Help - bad health anxiety,2020-01-26T11:11:59+0000,replier,False,86708,Northern ireland,Rach05,"This is so common I have health anxiety, always have but it got worse after having my children. Every ache and pain i google. Heart attack, brain tumor, cancer. Worst case. Visits to doctors for reassurance, blood tests. I have had a flare up recently because i have had a really bad sinus infection i have chronic sinusitus which i get bad headaches with and this causes me more anxiety. So going to go back on the sertraline which has helped me in the past. Just to settle me again.  Rachel xx"
3834,Anxiety Forum,355542,not sorted out offroad [sorn]of car,2021-02-15T11:36:35+0000,author,True,90227,London,javaprogrammer87,here will write more.
3835,Anxiety Forum,355542,not sorted out offroad [sorn]of car,2021-02-15T11:56:15+0000,author,False,90227,London,javaprogrammer87,"I have 2 cars not sorted sorn but with mixed addresses worth sort it out please help, motivate"
3836,Anxiety Forum,355542,not sorted out offroad [sorn]of car,2021-02-15T13:47:04+0000,replier,False,50918,London,so sad,"Set time this afternoon, just for that job. Think of a treat that you can give yourself IF you complete the tasks. You need to try to generate your own motivation to get boring stuff like that done. How come you have 2 cars?"
3837,Anxiety Forum,355542,not sorted out offroad [sorn]of car,2021-02-15T13:54:02+0000,replier,False,99048,Scarborough,AndyRoo3279,Get a can of monster energy
3838,Anxiety Forum,118503,I get paralysed with indecision and anxiety – any advice?,2015-08-03T17:05:13+0100,author,True,40187,London,jojeba,"I suffer from terrible indecisiveness, which I write off as a symptom of my anxiety. I go round and round until it becomes impossible to make a decision.  It's always about whether to DO something. ie. once it was whether to go camping with a couple of people up north; I fully panicked with while trying to pack, and sat on the floor surrounded by gear, but paralysed with indecision. This time, I'm wondering whether to go to a festival. I bought the ticket months ago to go with my ex and his friends; no longer a plan, as he has a new girlfriend! So a couple of months ago I decided I'd go on my own, but try and coax friends to come. Nobody wanted to go.  Finally, I decided I'd sell my ticket and get the money back, and that way I'd also save the extra costs of going to the festival. I could do with the money. But last minute, a friend has told me she is now going to be working at the festival - she's free in the evenings and has begged me to say yes. So I said yes. But it means I'm on my own for the majority of the festival, which makes me anxious. I've spent the last three days flinging from excitement about going and being spontaneous and meeting new people, which I am sure is what will happen… And utter panic about how much it will cost me, and whether I'm really going to have enough fun to justify the expense or if I'll just be kinda bummed on my own. The thing is, I know when I'm in these positions I'm actually not facing anything terrible, and that whatever I choose things will be great. So why am I so paralysed with indecision? (Genuinely cannot think or make up my mind.) I know I overthink things, and that it's probably to do with lack of control. I ask other friends for advice but they swing from ""go!"" to ""don't go"" and I know they can't make this choice for me.  Does anyone else suffer from this sort of chronic panic about making a choice, even a silly one like this, and any advice for understanding it…*and hopefully overcoming it?"
